source,title,description,start_date,end_date,location,register_link,category
UiPath,Webinar: Discover Why Local Government is Now Automating Mundane Processes and Tasks,Discover Why Local Government is Now Automating Mundane Processes and Tasks,2019-01-01,,,https://www.uipath.comresources/automation-webinars/discover-why-local-government-is-now-automating-mundane-processes-and-tasks,Webinar
UiPath,How Automation Enables Fast Change in the Healthcare Industry,"Learn how the new UiPath Automation Hub tool enables the automation community across your organization to collaborate and manage automations from idea concept, to development, to implementation and maintenance.",2019-01-01,,,https://www.uipath.comresources/automation-webinars/automation-enabling-healthcare,Webinar
UiPath,UiPath and Coca-Cola İçecek: The Alchemy of an Automation Culture,"Experience how RPA can accelerate your S/4 HANA future! Through real-world examples, learn how to minimize the cost and disruption to daily business during your migration.",2019-01-01,,,https://www.uipath.comresources/automation-webinars/uipath-coca-cola-icecek-automation-culture,Webinar
UiPath,UiPath Apps Webinar:Engage Humans-in-the-Loop to Scale Your Automations,"Join us on November 13th 2019, to find out how to bring humans and robots together to automate more work from start to finish and scale your RPA initiatives.",2019-01-01,,,https://www.uipath.comresources/automation-webinars/uipath-apps,Webinar
UiPath,Webinar: Reduce the Economic impact of COVID-19 through Hyperautomation ,"the novel coronavirus (covid-19) has now become a global pandemic and is having a devastating impact on businesses across industries. the trade impact of covid-19 for india is estimated to cost about 348 million dollars and we are also among the top 15 economies as per a united nations (un) report, to be most affected as the slowdown of manufacturing in china looms large. india inc needs to prepare for a “potential” recession in case this downward spiral continues. automation of several key processes can help alleviate many issues and the uipath intelligent end-to-end automation platform is fully equipped to support you through these challenging times. agenda topics covid-19 impact: industry perspective industry implications: impact across segments how automation can help to manage the way forward how and where uipath robots can solve specific business problems insights from subject matter experts",2019-01-01,,,https://www.uipath.comresources/automation-webinars/webinar-covidindia,Webinar
UiPath,Webinar: Virtual Executive Roundtable Denmark ,"this is an ideal opportunity to discuss what works well, what are your main challenges in implementing rpa and learn how your peers are coping with their digital journey in what has become a massively changed working environment. to facilitate a lively discussion, (prior to the session) please have a think about the following: on a scale from 1 to 10, where you would rate the maturity of your enterprise automation and why (1 being at pilot stage, and 10 having a full hyper automation deployment of rpa plus ai tools in production (there are only a handful of companies in the world that are at 10, so don’t worry)? what are the main challenges you face in scaling rpa? and what are your recommendations to other companies on how to tackle them? what impact is covid-19 having on your business today and what you are your plans for your business after the pandemic? as well as guy, we also have the pleasure of introducing telenor, who will share their rpa journey with us. agenda:10.30 introduction by per sølvager, regional vp of uipath nordics (agenda and attendees)10:40 telenor rpa journey by martin yepes ravn, head of operation center technology10.50 discussion around the three topics11.25 final thoughts from guy11.30 thank you under normal circumstances we would have served you a nice lunch or similar – so going virtual we will have a delicate meeting snack package send to your office or home address, depending on your preference, for you to enjoy during the event. the whole uipath team look forward to seeing you there!",2019-01-01,,,https://www.uipath.comresources/automation-webinars/executive-roundtable-automation-rpa,Webinar
UiPath,Webinar: Virtual Executive Roundtable Finland ,"this is a personal invitation for our virtual executive roundtable event where we have invited our emea senior vice president at uipath, gavin jackson. this is an ideal opportunity to discuss what works well, what are your main challenges in implementing rpa and learn how your peers are coping with their digital journey in what has become a massively changed working environment. to facilitate a lively discussion, (prior to the session) please have a think about the following: on a scale from 1 to 10, where you would rate the maturity of your enterprise automation and why (1 being at pilot stage, and 10 having a full hyper automation deployment of rpa plus ai tools in production (there are only a handful of companies in the world that are at 10, so don’t worry)? what are the main challenges you face in scaling rpa? and what are your recommendations to other companies on how to tackle them? what impact is covid-19 having on your business today and what you are your plans for your business after the pandemic? on the agenda we also have the pleasure of introducing palkeet, who will share their rpa journey with us. agenda:12.30 introduction by per sølvager, regional vp of nordics (agenda and attendees)12:40 palkeet rpa journey by eija hartikainen, development manager, digitalisation12.50 discussion around the three topics with gavin as moderator13.25 final thoughts and wrap up by gavin under normal circumstances we would have served you a nice lunch or similar – so going virtual we will have a delicate meeting snack package send to your office or home address, depending on your preference, for you to enjoy during the event. the uipath team look forward to seeing you there!",2019-01-01,,,https://www.uipath.comresources/automation-webinars/executive-roundtable-automation-rpa-finland,Webinar
UiPath,  Unlock the value of your automation and cloud investments  ,Watch the UiPath and AWS webinar recording and gain insights into how to unlock more value with the combined power of automation and cloud,2019-01-01,,,https://www.uipath.comresources/automation-webinars/value-automation-cloud-investments,Webinar
UiPath,UiPath 21.4 Release for Enterprise-Scale Automation,"UiPath 21.4 release adds several significant new products, new features and customer-driven improvements across key automation personas.",2019-01-01,,,https://www.uipath.comresources/automation-webinars/2021-hk-21-4-release,Webinar
UiPath,Partner Webinar: New UiPath Platform Pricing & Licensing Structure You’ve got questions.  We’ve got answers. ,Experts are available to further clarify our new structure and on our strategy and product licensing,2019-01-01,,,https://www.uipath.comresources/automation-webinars/new-licensing-structure-qa-india-apac,Webinar
UiPath,Webinar: Want to Explore What Process Mining Is All About? ,Want to explore what process mining is all about? Join this webinar for insight on why process mining is important for your organization,2019-01-01,,,https://www.uipath.comresources/automation-webinars/process-mining-partners,Webinar
UiPath,  UiPath Academy Live Australia   Build a Robot with UiPath Studio,Introduction to RPA and guided instructions on building a simple automation using UiPath Studio software.,2019-01-01,,,https://www.uipath.comresources/automation-webinars/aus-academy-live-june2020,Webinar
UiPath,Webinar: Enbridge Embarks on Digital Transformation Journey Leveraging RPA,Tune in to hear how Enbridge is on track to scaling RPA across multiple functions.,2019-01-01,,,https://www.uipath.comresources/automation-webinars/join-enbridge-on-rpa,Webinar
UiPath,Webinar: Upskilling your remote workforce,"Upskilling your remote workforce is a webinar focused on engaging remote workforces, improving collaboration and supporting operational resilience.",2019-01-01,,,https://www.uipath.comresources/automation-webinars/upskilling-remote-workforce-on-demand,Webinar
UiPath,Webinar: Virtual Executive Roundtable Sweden ,"this is a personal invitation for our executive virtual roundtable event where we have invited our chief evangelist at uipath, guy kirkwood. this is an ideal opportunity to discuss what works well, what are your main challenges in implementing rpa and learn how your peers are coping with their digital journey in what has become a massively changed working environment. to facilitate a lively discussion, (prior to the session) please have a think about the following: on a scale from 1 to 10, where you would rate the maturity of your enterprise automation and why (1 being at pilot stage, and 10 having a full hyper automation deployment of rpa plus ai tools in production (there are only a handful of companies in the world that are at 10, so don’t worry)? what are the main challenges you face in scaling rpa? and what are your recommendations to other companies on how to tackle them? what impact is covid-19 having on your business today and what you are your plans for your business after the pandemic? on the agenda we also have the pleasure of introducing postnord, who will share their rpa journey with us. agenda:13.00 introduction by per sølvager, regional vp of nordics (agenda and attendees)13:10 postnord rpa journey by anne-christine lane, vp/head of analytics & automation13:20 discussion around the three topics with guy as moderator13.55 final thoughts and wrap up by guy under normal circumstances we would have served you a nice lunch or similar – so going virtual we will have a delicate meeting snack package send to your office or home address, depending on your preference, for you to enjoy during the event. the uipath team look forward to seeing you there!",2019-01-01,,,https://www.uipath.comresources/automation-webinars/executive-roundtable-automation-rpa-sweden,Webinar
UiPath,Webinar: Virtual Executive Roundtable Norway ,"this is a personal invitation for our executive virtual roundtable event where we have invited guy kirkwood, our chief evangelist at uipath. this is an ideal opportunity to discuss what works well, what are your main challenges in implementing rpa and learn how your peers are coping with their digital journey in what has become a massively changed working environment. to facilitate a lively discussion, (prior to the session) please have a think about the following: on a scale from 1 to 10, where you would rate the maturity of your enterprise automation and why (1 being at pilot stage, and 10 having a full hyper automation deployment of rpa plus ai tools in production (there are only a handful of companies in the world that are at 10, so don’t worry)? what are the main challenges you face in scaling rpa? and what are your recommendations to other companies on how to tackle them? what impact is covid-19 having on your business today and what you are your plans for your business after the pandemic? as well as guy, we also have the pleasure of introducing nav, who will share their rpa journey with us. agenda:12.30 introduction by kim knudsen, sales manager, nordics (agenda and attendees)12:40 nav rpa journey by maria recio, team manager, department for rpa12.50 discussion around the three topics with guy as moderator13.25 final thoughts from guy13.30 thank you under normal circumstances we would have served you a nice lunch or similar – so going virtual we will have a delicate meeting snack package send to your office or home address, depending on your preference, for you to enjoy during the event. the uipath team look forward to seeing you there!",2019-01-01,,,https://www.uipath.comresources/automation-webinars/executive-roundtable-automation-rpa-norway,Webinar
UiPath,Webinar: EMEA Partner Mastermind Series,"the automation first era of enterprise technology is here. we invite you to attend our partner masterminds webinars, a webcast series specifically designed to provide insights into how we're aligning with our partners to impact the future of work. this webinar will showcase how uipath plans to collaborate with partners to identify, pursue, and win new business in the post covid-19 time. don’t miss out!",2019-01-01,,,https://www.uipath.comresources/automation-webinars/emea-partner-mastermind,Webinar
UiPath,EMEA Virtual Customers Roundtable: Automation in the Fast-Changing World ,"uipath is hosting a series of online roundtables for our customers in the emea region. we want to provide an opportunity for our valued customers to interact with each other and discuss their automation journeys, opportunities and best practices. chaired by guy kirkwood, chief evangelist at uipath, these roundtables will be highly interactive and dynamic. it will be about you - our customers – your point of views and stories, not uipath. the june edition of the roundtable will focus on the topic ‘automation in the fast-changing world’ and these questions: what is your organization doing to adapt to the extraordinary circumstances? where do you see the increased demand for automation? how are you scaling the automation efforts? what are the key lessons learned? and what’s next? please note that the participation of the roundtable is strictly reserved for uipath customers in emea.",2019-01-01,,,https://www.uipath.comresources/automation-webinars/emea-customers-fast-changing-world,Webinar
UiPath,"   Professional Conversion Program for RPA Developers   Salary Subsidy up to 14,000 SGD","Targeted at ICT PMEs with skills in other ICT functions, this course will provide training in programming in C#, RPA development and design and more",2019-01-01,,,https://www.uipath.comresources/automation-webinars/ntuc-pcp-rpa-developers-subsidy-singapore,Webinar
UiPath,  Training and Skilling RPA Talent  ,Hear from Sunway RPA leader share on how they build up internal skills and capabilities through RPA training resulting in creation of ‘super jobs’,2019-01-01,,,https://www.uipath.comresources/automation-webinars/training-skilling-rpa-talent,Webinar
UiPath,Managing Your  Automation Pipeline   ,"Join this session to find out the difference between Automation Hub, Process Mining and Task Mining and view a live demo on Automation Hub with use cases",2019-01-01,,,https://www.uipath.comresources/automation-webinars/managing-automation-pipeline,Webinar
UiPath,EMEA Partner Exclusive Webinar:New and Enhanced Partner Programs to Continue Our Hyperautomation Journey,Watch this webinar recording to see how we are enhancing our Business Partner Program to bring a more uniform program to our partners around the world,2019-01-01,,,https://www.uipath.comresources/automation-webinars/2020-emea-partner-new-and-enhanced-partner-programs,Webinar
UiPath,  UiPath Academy Live New Zealand   Build a Robot with UiPath Studio,Introduction to RPA and guided instructions on building a simple automation using UiPath Studio software,2019-01-01,,,https://www.uipath.comresources/automation-webinars/nz-academy-live-june2020,Webinar
UiPath, Staying Connected: Virtual Customer Connect Series – Summer Edition,"making your automation journey as successful as possible is always our goal – so for this series we'll be addressing some current popular topics, as well as bringing together our automation experts to share their experience, best practices, and hints & tips across various industries. we also want to ensure you have a say on topics so we’re leaving session 6 and 7 open for you to decide. polls will be deployed in the first four sessions so make sure you weigh in! task & process mining: making sure you are off to a flying start18 june │ 2:00 pm bst the importance of automation: what the current crisis has taught us2 july │ 2:00 pm bst accelerating your automation strategy16 july │ 2:00 pm bst uipath product roadmap30 july │ 2:00 pm bst ask the experts session: q&a with uipath uki leadership team13 august │ 2:00 pm bstsubmit your questions in advance here. attended, unattended and hybrid automation27 august │ 2:00 pm bst cloud automation10 september │ 2:00 pm bst register just once for this seven-part series, and we’ll send you a reminder in advance of each of the 30-minute sessions. you decide when you want to join us!",2019-01-01,,,https://www.uipath.comresources/automation-webinars/staying-connected-virtual-customer-series-summer-edition,Webinar
UiPath,On Demand Webinar: Coordinating Care in an Interoperable World,"Reducing staff fatigue in the clinical environment through automation and collaboration, with less interaction with your EMR/EHR giving more time with patients.",2019-01-01,,,https://www.uipath.comresources/automation-webinars/coordinating-care-in-an-interoperable-world-episode-2,Webinar
UiPath,Webinar: Augmenting Your Workforce in Insurance with Hyperautomation,Join this webinar to see how insurers are leveraging leading-edge capabilities to augment your workforce using hyperautomation!,2019-01-01,,,https://www.uipath.comresources/automation-webinars/augmenting-insurance-workforce-hyperautomation,Webinar
UiPath, Accelerate your Digital Transformation  with UiPath and ServiceNow ,"We invite you to join the webinar with Entrago where you will learn how to deploy, manage, and test process automations",2019-01-01,,,https://www.uipath.comresources/automation-webinars/deploy-manage-test-process-automations,Webinar
UiPath,Operationalizing your Digital Workforce    ,ear from UiPath Professional Services experts on how to deploy and manage robot operations and set up performance metrics,2019-01-01,,,https://www.uipath.comresources/automation-webinars/operationalising-digital-workforce,Webinar
UiPath,UiPath Webinar: Testing 360° - Discover UiPath Test Suite,UiPath Test Suite aims to answer your needs for scalable enterprise-wide automation.,2019-01-01,,,https://www.uipath.comresources/automation-webinars/2020-hk-test-suite,Webinar
UiPath,	 Test Your Robots and Applications	  ,Join Infosys and UiPath where we will share how Test Suite helps to accelerate automation and use cases and benefits of using Test Automation,2019-01-01,,,https://www.uipath.comresources/automation-webinars/test-robots-applications,Webinar
UiPath, Webinar: Value of Automation Summit,"learn the financial metrics most affected by automation at scale. organizations deploying hyperautomation are realizing massive returns on their investments. gartner predicts “by 2024, organizations will lower operational costs by 30% by combining hyperautomation technologies with redesigned operation processes.” gain instant access to a metrics-driven conversation on the value of automation to the enterprise. uipath value engineers will share an organization wide view of automation areas and the financial metrics most impacted by automation. watch this webinar to learn: the models used to calculate the total value of automation in an organization the metrics most impacted by scaled automation practices the automation use cases most commonly targeted by uipath customers",2019-01-01,,,https://www.uipath.comresources/automation-webinars/value-of-automation-summit,Webinar
UiPath,UiPath Hong Kong Webinar: Automate More Advanced Processes with Machine Learning Models,AI extends the scope of robotic process automation (RPA) and RPA can operationalize AI using UiPath Action Center and UiPath AI Center.,2019-01-01,,,https://www.uipath.comresources/automation-webinars/2021-hk-ai-center,Webinar
UiPath,A/NZ Higher Education Forum - 4th Edition,Save the date for the 4th Higher Education Forum where you will hear from automation experts from universities across Australia & New Zealand,2019-01-01,,,https://www.uipath.comresources/automation-webinars/higher-education-australia-newzealand-fourth-edition,Webinar
UiPath, Kickstart the new financial year with The Fully Automated Enterprise™ ,Join us via zoom on 17 June. We will do a show and tell on these solutions and match them against any automation challenges you may have,2019-01-01,,,https://www.uipath.comresources/automation-webinars/kickstart-fully-automated-enterprise,Webinar
UiPath,On-Demand Webinar: The Fastest Way to Get Advanced Tips for Developers,Join this session as we provide a deep dive into your key questions to accelerate your automations,2019-01-01,,,https://www.uipath.comresources/automation-webinars/rpa-advanced-tips,Webinar
UiPath,How RPA Drives  Business Value in a Global Crisis,Join this webinar to learn how companies are using RPA to address the issues this global COVID-19 pandemic has surfaced.,2019-01-01,,,https://www.uipath.comresources/automation-webinars/how-rpa-drives-business-goals,Webinar
UiPath,Webinar: APAC Partner Mastermind Webinar Series ,"join us to the partner mastermind series with uipath. the automation first era of enterprise technology is here. we invite you to attend our partner masterminds webinars, a webcast series specifically designed for our focus partners, which gives you firsthand access to uipath subject matter experts and insights into how we're aligning with our partners to impact the future of work. don’t miss out!",2019-01-01,,,https://www.uipath.comresources/automation-webinars/webinar-apac-partner-mastermind-series,Webinar
UiPath,On-demand Webinar: The Ultimate Introductory Guide to Business Automation,RPA has a very real role to play in helping you stay productive from addressing repeatable rules-based PC work. Register now to view this webinar recording,2019-01-01,,,https://www.uipath.comresources/automation-webinars/ultimate-guide-automation,Webinar
UiPath,Coffee Chat with EDP Global Solutions,"Our ‘Coffee Chat’ series is a short webinar featuring UiPath customers and conducted in an interview format. Join UiPath and Jacinta Carvalho, Head of Automation Centre, EDP Global Solutions to discuss the challenges, opportunities and know-how of automations.",2019-01-01,,,https://start.uipath.com/webinar-coffee-chat-edp-global-solutions,Webinar
UiPath,Automation Hub: Ensuring Personalized Views with Enhanced Role-Based Access Control,,2019-01-01,,,https://start.uipath.com/webinar-automation-hub-enhanced-role-based-access-control.html,Webinar
UiPath,Uncovering Automation Champions with Automation Hub,,2019-01-01,,,https://start.uipath.com/webinar-Uncovering-Automation-Champions-with-Automation-Hub.html,Webinar
UiPath,How Capita successfully scaled automation across the enterprise,Hear from Dr. Grainne Watson on how Capita have successfully deployed over 400 robots and 1000+ automations across the business.,2019-01-01,,,https://start.uipath.com/capita-webinar-scaling.html,Webinar
UiPath,How VWFS successfully moved from PoC to pilot and production,,2019-01-01,,,https://start.uipath.com/webinar-vwfs.html,Webinar
UiPath,"Leveraging Process Mining For Process Understanding, Automation and Continuous Improvement","In this live webinar, Rudy Kuhn, UiPath, Tyler Safranak, Ashling Partners and Brandi Corbello and Salman Kahn, Cushman and Wakefield, will show how the interplay of Process Mining, RPA, and all the components of the UiPath Hyperautomation platform enables the sustainable improvement of processes and maximization of efficiency.",2019-01-01,,,https://www.ashlingpartners.com/event/leveraging-process-mining-for-process-understanding/,Webinar
UiPath,RPA for Sales Operations: Achieving Faster Revenue Acquisition,"UiPath Sales Operations and Automation CoE teams speak from their own experience about the challenges, lessons learned and results from implementing RPA.",2019-01-01,,,https://start.uipath.com/webinar-rpa-sales-operations.html,Webinar
UiPath,RPA for Human Resources: Creating a More Human Workplace,"UiPath Human Resources and Automation CoE teams speak from their own experience about the challenges, lessons learned and results from implementing RPA.",2019-01-01,,,https://start.uipath.com/webinar-rpa-human-resources.html,Webinar
UiPath,Finance and Accounting Automation: Improving Working Capital Metrics,"UiPath Finance and Accounting and Automation CoE teams speak from their own experience about the challenges, lessons learned and results from implementing RPA.",2019-01-01,,,https://start.uipath.com/webinar-rpa-finance-accounting.html,Webinar
UiPath,RPA Essentials: Why Universities Should Be Thinking Automation,"Join Accelirate's Automation Team along with UiPath's Document Understanding Expert, Victor Bautista, on Wednesday, September 2nd, for a workshop on how to integrate document understanding solutions within RPA. This is the fifth session of our 8-Week Automation Workshop Wednesday Series.",2019-01-01,,,https://start.uipath.com/webinar-rpa-essentials-why-universities-should-be-thinking-automation.html,Webinar
UiPath,"Streamlining Referrals with Agentic Automation: Accelerating Speed, Accuracy & Patient Care","Join us to discover how agentic automation transforms referrals management—eliminating delays, improving data accuracy, and enhancing the patient experience.",,,,https://start.uipath.com/Streamlining-Referrals.html,Webinar
UiPath,Delivering value with AI: How to get from Now to Next?,"Join us for an insightful webinar where we will uncover the dynamic role of AI in this sector. See what's coming with our experts as they share their ideas about new AI products and ways to reduce risks while moving forward confidently. This webinar will have Ed Challis, Ph.D., who is the head of AI strategy at UiPath, and Malcolm deMayo, who is the Global VP of Financial Services at NVIDIA. They will talk about current applications and future innovations.",,,,https://start.uipath.com/Delivering-value-with-AI.html,Webinar
UiPath,Intelligent Automation Trends in Retail,"Customers will understand the top areas to leverage GenAI, how the UiPath Platform enables process transformation, and top use cases that have been implemented at leading retailers. Hear how leading retailers have automated use cases across their respective value chains.",,,,https://start.uipath.com/Intelligent-Automation-Trends-in-Retail.html,Webinar
UiPath,Elevate Epic Testing with UiPath Test Suite,"Join the UiPath Test Suite team for an exclusive webinar about how you can leverage Test Suite, the automated testing tool powered by the UiPath Business Automation Platform, to ensure patient safety, regulatory compliance, and operational efficiency through testing your Epic application.",,,,https://start.uipath.com/Elevate-Epic-Testing-with-UiPath-Test-Suite.html,Webinar
UiPath,How hospital finance leaders are fueling improvements with intelligent technology,Join this interactive panel discussion with finance leaders from leading hospitals. These leaders will share their organizations' top priorities for revenue integrity and how they're leveraging tools like artificial intelligence and automation.,,,,https://start.uipath.com/How-hospital-finance-leaders-are-fueling-improvements-with-intelligent-technology.html,Webinar
UiPath,UiPath Coffee Chat with Mayo Clinic,Join Jared to learn how Mayo Clinic is using AI and RPA to collaborate across teams ensuring they optimize existing infrastructure as well as focus on high dollar initiatives to maximize their investments.,,,,https://start.uipath.com/Coffee-Chat-with-Mayo-Clinic.html,Webinar
NVIDIA,NVIDIA at SIGGRAPH Asia 2025,,12/15/25,12/18/25,"Hong Kong, China",https://www.nvidia.com/en-us/events/siggraph-asia-2025/,Tradeshow or Conference
NVIDIA,NVIDIA AI Day Seoul,,11/17/25,11/18/25,"Seoul, South Korea",https://www.nvidia.com/ko-kr/ai-days/,Conference / Workshop
NVIDIA,Open Source AI Week,,10/18/25,10/26/25,"San Francisco, CA",https://www.nvidia.com/en-us/events/open-source-ai-week/,Tradeshow or Conference
NVIDIA,NRF 2026: Retail's Big Show,,01/11/26,01/13/26,"New York, NY",https://www.nvidia.com/en-us/events/nrf-retails-big-show/,Tradeshow or Conference
NVIDIA,SEMICON West,,10/7/25,10/9/25,"Phoenix, Arizona",https://www.nvidia.com/en-us/events/semiconwest/,Tradeshow or Conference
NVIDIA,Dell Agentic AI Bootcamp,,10/9/25,10/9/25,Virtual Event,https://www.openhackathons.org/s/siteevent/a0CUP00002T01u02AB/se000426,Bootcamp
NVIDIA,NCHC NCKU Digital Biology Bootcamp,,9/4/25,9/4/25,Taiwan,https://www.openhackathons.org/s/siteevent/a0CUP00001h4i0z2AA/se000416,Bootcamp
NVIDIA,AI Infra Summit,,9/9/25,9/11/25,Santa Clara & Virtual Keynote,https://www.nvidia.com/en-us/events/ai-infra-summit/,Tradeshow or Conference
NVIDIA,IAA Mobility 2025,,2025-09-09,2025-09-14,"Munich, Germany",https://www.nvidia.com/en-us/events/iaa-mobility/,Tradeshow or Conference
NVIDIA,NetApp Insight,,10/14/25,10/16/25,"Las Vegas, NV",https://www.nvidia.com/en-us/events/netapp-insight/,Tradeshow or Conference
NVIDIA,PyTorch 2025,,10/22/25,10/23/25,San Francisco,https://www.nvidia.com/en-us/events/pytorch/,Tradeshow or Conference
NVIDIA,NCHC Open Hackathon,,10/22/25,11/12/25,Hybrid Event,https://www.openhackathons.org/s/siteevent/a0CUP000013V9Xs2AK/se000378,Hackathon
NVIDIA,Microsoft Ignite 2025,,11/18/25,11/21/25,"San Francisco, CA",https://www.nvidia.com/en-us/events/microsoft-ignite/,Tradeshow or Conference
NVIDIA,Open Compute Project Global Summit 2025,,2025-10-13,2025-10-16,"San Jose, CA",https://www.nvidia.com/en-us/events/ocp-summit/,Tradeshow or Conference
NVIDIA,ALL IN 2025,,2025-09-24,2025-09-25,"Montreal, Canada",https://www.nvidia.com/en-us/events/allin2025/,Tradeshow or Conference
NVIDIA,NCHC CUDA-Q Bootcamp,,2025-07-23,2025-07-23,Hybrid Event,https://www.openhackathons.org/s/siteevent/a0CUP00001h57NS2AY,Bootcamp
NVIDIA,Australasia NVIDIA Inference Microservices Bootcamp,,2025-08-06,2025-08-07,Virtual Event,https://www.openhackathons.org/s/siteevent/a0CUP00002D2HjC2AV,Bootcamp
NVIDIA,NCSA Open Hackathon,,2025-08-12,2025-08-21,Virtual Event,https://www.openhackathons.org/s/siteevent/a0CUP000013BcYw2AK,Hackathon
NVIDIA,PSC/CMU/Pitt Open Hackathon,,2025-09-09,2025-09-18,Virtual Event,https://www.openhackathons.org/s/siteevent/a0CUP00000rxGGo2AM,Hackathon
NVIDIA,India Open Hackathon,,2025-09-18,2025-09-26,Hybrid Event,https://www.openhackathons.org/s/siteevent/a0CUP00001FSe3d2AD,Hackathon
NVIDIA,Oracle CloudWorld 2025,,2025-10-13,2025-10-16,"Las Vegas, NV",https://www.nvidia.com/en-us/events/oracle-cloudworld/ ,Tradeshow or Conference
NVIDIA,TACC Open Hackathon,,2025-10-21,2025-10-30,Hybrid Event,https://www.openhackathons.org/s/siteevent/a0CUP00000rxHPh2AM,Hackathon
NVIDIA,"NVIDIA GTC Washington, D.C. 2025",,2025-10-27,2025-10-29,"Washington, D.C.",https://www.nvidia.com/gtc/dc/ ,NVIDIA Hosted Event
NVIDIA,AWS re:Invent 2025,,2025-12-01,2025-12-05,"Las Vegas, NV",https://www.nvidia.com/en-us/events/aws-reinvent/,Tradeshow or Conference
NVIDIA,CES 2026,,2026-01-06,2026-01-09,"Las Vegas, NV",https://www.nvidia.com/en-us/events/ces/,Tradeshow or Conference
NVIDIA,Automatica,,2025-06-24,2025-06-27,"Munich, Germany",https://www.nvidia.com/en-eu/events/automatica/,Tradeshow or Conference
NVIDIA,NVIDIA GTC Taipei 2025,,2025-05-21,2025-05-22,"Taipei, TW",https://www.nvidia.com/en-tw/gtc/,Tradeshow or Conference
NVIDIA,AWS Summit DC 2025,,2025-06-10,2025-06-11,"Washington, DC",https://www.nvidia.com/en-us/data-center/gpu-cloud-computing/amazon-web-services/,Tradeshow or Conference
NVIDIA,We Are Developers,,2025-07-09,2025-07-11,"Berlin, Germany",https://www.nvidia.com/en-us/events/wearedevelopers-world-congress/,Tradeshow or Conference
NVIDIA,KubeCon 2025,,2025-11-10,2025-11-13,"Atlanta, GA",https://www.nvidia.com/en-us/events/kubecon-and-cloudnative-con-north-america/,Tradeshow or Conference
NVIDIA,NVIDIA GTC Paris 2025,,2025-06-10,2025-06-12,"Paris Expo Porte de Versailles, Paris, France",https://www.nvidia.com/en-eu/gtc/,Tradeshow or Conference
NVIDIA,ServiceNow Knowledge 2025,,2025-05-06,2025-05-08,"Venetian Resort and Wynn, Las Vegas, Nevada",https://www.nvidia.com/en-us/events/servicenow-knowledge/,Tradeshow or Conference
NVIDIA,VivaTech (Viva Technology) 2025,,2025-06-11,2025-06-14,"Paris Expo Porte de Versailles, Paris, France",https://vivatechnology.com/vivatech-nvidia-gtc-paris,Tradeshow or Conference
NVIDIA,Cisco Live 2025,,2025-06-08,2025-06-12,"San Diego, CA",https://www.nvidia.com/en-us/events/cisco-live/,Tradeshow or Conference
NVIDIA,NeurIPS,,2025-12-02,2025-12-07,"San Diego, CA",https://www.nvidia.com/en-us/events/neurips/,Tradeshow or Conference
NVIDIA,NAB Show 2025,,2025-04-05,2025-04-09,"Las Vegas, NV",https://www.nvidia.com/en-us/events/nab/,Tradeshow or Conference
NVIDIA,Dell Tech World 2025,,2025-05-19,2025-05-22,"Las Vegas, NV",https://www.nvidia.com/en-us/events/dell-technologies-world/,Tradeshow or Conference
NVIDIA,Hot Chips 2025,,2025-08-24,2025-08-26,"Palo Alto, CA",https://www.nvidia.com/en-us/events/hot-chips-conference/,Tradeshow or Conference
NVIDIA,World's Shortest Hackathon at GTC,,2025-03-20,2025-03-20,San Jose Convention Center,https://developer.nvidia.com/GTC-Hackathon,Hackathon
NVIDIA,GTC 2025,,2025-03-17,2025-03-20,"San Jose, CA",https://www.nvidia.com/gtc/,NVIDIA Hosted Event
NVIDIA,ISC High Performance 2025,,2025-06-10,2025-06-13,"Hamburg, Germany",https://www.nvidia.com/en-us/events/isc/,Tradeshow or Conference
NVIDIA,MWC Barcelona 2025,,2025-03-03,2025-03-06,"Barcelona, Spain",https://www.nvidia.com/en-us/events/mobile-world-congress/,Tradeshow or Conference
NVIDIA,GDC 2025,,2025-03-17,2025-03-21,"San Francisco, CA",https://www.nvidia.com/en-us/events/gdc/,Tradeshow or Conference
NVIDIA,Hannover Messe 2025,,2025-03-30,2025-04-04,"Hannover, Germany",https://www.nvidia.com/en-us/events/hannover-messe/,Tradeshow or Conference
NVIDIA,KubeCon Europe 2025,,2025-04-01,2025-04-04,"London, England",https://www.nvidia.com/en-eu/events/kubecon-cloudnativecon-europe/,Tradeshow or Conference
NVIDIA,Google Cloud Next 2025,,2025-04-09,2025-04-11,"Las Vegas, NV",https://www.nvidia.com/en-us/events/google-cloud-next/,Tradeshow or Conference
NVIDIA,RSA Conference 2025,,2025-04-28,2025-05-01,"San Francisco, CA",https://www.nvidia.com/en-us/events/rsa-conference/,Tradeshow or Conference
NVIDIA,Automate 2025,,2025-05-12,2025-05-16,"Detroit, MI",https://www.nvidia.com/en-us/events/automate-conference/,Tradeshow or Conference
NVIDIA,Computex 2025,,2025-05-19,2025-05-23,"Taipei, TW",https://www.nvidia.com/en-us/events/computex/,Tradeshow or Conference
NVIDIA,HPE Discover 2025,,2025-06-23,2025-06-26,"Las Vegas, NV",https://www.nvidia.com/en-us/events/hpe-discover,Tradeshow or Conference
NVIDIA,SIGGRAPH 2025,,2025-08-10,2025-08-14,"Vancouver, CA",https://www.nvidia.com/en-us/events/siggraph/,Tradeshow or Conference
NVIDIA,Supercomputing 2025,,2025-11-16,2025-11-21,"St. Louis, MO",https://www.nvidia.com/en-us/events/supercomputing/,Tradeshow or Conference
